,0000010000,0000100110,0000111000,0000111110,0001110000,0001111101,0010011101,0011010111,0011011011,0011100000,0011100110,0100010011,0100111011,0101010110,0101100101,0101101000,0110000000,0110100011,0110101111,0110110101,0111000100,0111011010,1000010011,1000011101,1001000010,1001101100,1001110011,1010000010,1010110010,1011011001,1011100001,1100000010,1100100110,1101001001,1101001111,1101110001,1101111100,1101111111,1110001011,1110001110,1110010000,1110011101,1110101010,1110110110,1111001101,1111011000,1111110111
1010110010,74,16,14,6,14,0,9,5,0,7,0,0,0,4,0,0,0,4,0,0,0,0,16,0,0,0,16,17,11,0,0,6,12,0,0,0,0,0,0,0,15,0,0,4,0,0,0
1011011001,33,0,9,0,0,8,68,6,22,0,0,0,0,0,0,0,0,0,0,0,9,0,52,21,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,7,0,0,0,2,0
1011100001,0,0,9,0,6,4,7,0,0,37,5,0,0,0,3,13,0,0,0,0,31,0,85,7,0,0,3,0,0,0,0,0,0,32,0,3,0,0,0,0,5,0,0,0,0,0,0
1100000010,95,0,0,0,0,0,0,0,0,0,0,8,0,4,0,4,5,0,0,0,43,0,38,4,2,0,0,5,0,0,0,10,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0
1100100110,39,36,0,0,0,0,0,0,0,0,8,5,0,0,0,4,0,0,2,3,76,0,18,9,12,6,0,0,0,0,0,14,7,0,0,0,0,0,5,2,0,0,0,4,0,0,0
1101001001,6,0,0,0,0,0,12,0,0,0,0,7,0,5,0,19,5,0,0,0,45,0,67,17,0,0,0,0,0,9,0,0,0,20,5,0,0,0,25,0,0,0,0,0,8,0,0
1101001111,0,0,0,3,0,0,24,0,0,0,0,5,0,8,0,29,0,0,9,0,80,0,21,14,0,0,0,0,0,0,0,0,0,6,0,0,0,6,40,0,0,0,0,0,5,0,0
1101110001,13,0,5,0,14,8,22,0,0,0,0,11,0,14,1,5,0,0,0,17,15,0,48,22,0,0,14,0,0,0,3,0,0,8,0,0,4,0,7,0,10,0,0,0,0,0,9
1101111100,5,0,46,16,0,33,19,0,0,0,0,0,4,5,0,9,0,0,0,7,54,0,0,14,1,20,0,0,0,0,0,0,0,0,0,5,1,5,0,0,6,0,0,0,0,0,0
1101111111,0,0,0,16,0,10,75,0,2,0,0,12,15,16,0,17,0,0,15,10,15,0,9,10,3,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,4
1110001011,17,0,4,0,0,0,13,0,8,0,0,0,5,0,0,4,8,5,11,0,4,0,37,15,0,0,0,6,0,0,0,0,0,19,6,0,0,0,76,6,0,0,6,0,0,0,0
1110001110,38,0,0,22,0,0,15,0,0,0,5,0,0,0,0,15,3,0,4,0,41,0,7,16,0,0,0,14,0,0,0,4,7,0,5,0,0,0,23,18,0,0,5,0,8,0,0
1110010000,76,0,0,0,0,0,9,11,0,0,0,0,0,7,0,0,36,0,0,0,25,0,18,8,0,0,0,8,3,0,0,0,0,0,0,0,0,0,15,0,23,9,0,0,0,2,0
1110011101,0,0,8,5,0,0,93,0,0,0,0,0,0,3,0,0,6,0,0,9,12,0,16,22,0,0,0,0,0,8,0,0,0,0,0,0,10,0,42,0,6,4,0,0,6,0,0
1110101010,21,0,30,4,0,0,0,0,0,4,0,0,10,0,0,17,12,6,12,0,5,7,0,10,0,0,0,15,32,0,0,4,11,5,0,0,0,0,23,14,8,0,0,0,0,0,0
1110110110,50,25,5,22,0,0,9,0,0,0,5,2,0,14,0,0,0,8,0,6,13,0,0,5,8,0,0,0,10,0,0,11,19,0,0,0,0,0,0,2,21,9,0,0,0,0,6
1111001101,0,0,0,0,0,0,18,0,0,0,0,0,0,2,10,9,6,0,9,0,82,0,41,0,0,3,0,0,0,9,0,0,0,11,5,0,7,0,29,0,0,9,0,0,0,0,0
1111011000,43,0,22,6,0,5,24,7,7,0,0,0,0,5,0,18,18,0,0,0,16,10,2,15,0,7,0,0,0,6,0,0,0,5,0,0,0,0,0,0,22,5,0,0,7,0,0
1111110111,0,9,0,4,0,5,38,10,7,0,14,18,0,30,13,9,0,13,6,23,4,0,0,0,5,0,7,0,0,0,0,0,5,0,0,7,5,3,0,0,5,6,0,4,0,0,0
