,0000000000,0000010101,0000011010,0000101000,0000101011,0000101101,0001001000,0001001101,0001010000,0001010110,0001101111,0010011111,0010100000,0010110001,0010110010,0011000101,0011100100,0100000101,0100001000,0100001110,0100101100,0100110001,0100111111,0101000001,0101000111,0101010011,0101011010,0101011101,0101111000,0110000000,0110001001,0110010111,0110011100,0110101011,0111001011,0111001100,0111011000,0111101111,0111110001,1000000110,1000001111,1000010000,1000010011,1000011101,1000100001,1000111100,1001000100,1001000111,1001001110,1001010001,1001011000,1001110111,1001111101,1001111110,1010001001,1010001100,1010010111,1010100011,1010100100,1010111010,1010111111,1011000001,1011001111,1011010000,1011011001,1011100111,1011101100,1100100011,1100100101,1100101111,1100110000,1100111010,1101000011,1101001001,1101100000,1101100110,1101110101,1101111011,1101111100,1110000100,1110010000,1110011010,1110100001,1111000111,1111010011,1111010100,1111101000
0111011000,6,0,25,0,4,0,10,0,13,0,0,18,0,8,0,0,4,0,5,0,0,0,0,0,0,0,15,17,6,0,8,11,20,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,7,0,4,0,0,0,3,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0111101111,0,0,0,0,18,8,0,5,0,0,62,30,0,11,0,9,8,0,0,0,4,0,0,0,0,0,0,0,0,0,19,4,0,8,20,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111110001,3,17,0,0,27,0,0,0,17,0,8,4,2,57,0,0,6,0,0,0,0,3,0,0,0,5,0,0,6,0,39,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,0,0,0,0,0,0,0
1000000110,48,0,9,0,0,0,0,0,0,6,18,0,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,18,4,5,24,0,10,0,7,5,4,0,0,0,0,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001111,24,0,6,0,11,5,0,7,0,0,18,7,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,27,5,2,0,0,9,2,0,0,0,0,0,3,64,0,7,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010000,62,5,23,0,0,0,0,0,23,0,0,0,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,25,0,8,0,4,0,0,5,7,0,0,0,0,8,0,8,0,0,0,0,0,11,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
1000010011,56,4,11,0,3,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,73,0,3,0,0,4,0,6,0,13,0,0,0,0,9,28,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011101,6,27,24,0,3,14,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,9,16,0,0,0,0,0,0,4,10,0,20,0,0,5,0,0,0,8,5,0,3,0,5,39,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100001,41,5,3,15,28,1,0,0,0,0,0,0,16,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,0,32,0,0,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,9,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0
1000111100,0,6,21,5,8,20,0,0,0,0,20,7,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,6,0,12,0,3,0,0,0,0,0,0,4,0,4,3,6,26,0,0,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,5,0,0,3,0,0,0,0,0
1001000100,42,4,0,0,5,0,8,10,9,4,3,0,0,0,0,5,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,0,15,4,6,0,5,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,6,20,0,0,0,0,3,0,0,0,0,0,0,0
1001000111,37,2,0,0,7,0,0,7,0,3,18,9,0,0,0,7,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,45,0,7,0,11,0,5,0,0,4,0,0,0,5,18,2,0,0,0,0,7,0,0,3,0,8,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,3,0,0,0
1001001110,13,0,22,6,0,0,14,6,0,5,58,4,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,10,2,8,0,4,0,0,3,0,28,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,0,0,0,0,0
1001010001,27,29,10,0,21,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,3,0,6,3,0,7,6,0,0,0,0,9,0,0,0,0,0,3,0,7,5,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1001011000,14,0,64,0,3,0,3,0,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,10,0,0,0,0,6,2,0,0,4,9,0,6,4,7,0,0,0,0,25,0,0,0,4,0,0,0,14,5,0,0,0,0,0,9,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,5
1001110111,0,19,0,0,14,0,0,0,0,13,28,11,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,47,0,8,0,0,9,0,3,0,8,6,5,0,0,15,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,7,0,5,2,0,0,0,0,0,0,0,0,0
1001111101,0,19,11,0,49,20,0,2,0,0,6,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,9,4,4,9,4,7,12,0,0,0,0,0,0,6,0,8,1,0,0,0,0,0,0,0,2,4,0,5,0,11,0,0,0,0,0,0,0,0
1001111110,0,0,41,4,12,0,0,0,0,15,58,27,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,8,0,0,0,4,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,6,0,2,7,7,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,12,0,0,0,0,0
1010001001,25,0,18,10,9,8,0,0,0,0,0,24,6,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,13,29,0,26,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11
1010001100,10,0,8,6,0,7,0,0,0,0,15,0,0,8,0,0,21,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,49,0,15,11,0,0,0,7,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,18
1010010111,10,20,7,0,0,0,0,0,0,10,0,7,0,18,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,3,10,0,36,0,0,0,0,6,0,0,0,7,0,0,0,6,0,53,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010100011,3,0,0,0,8,0,0,0,0,0,0,2,22,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,51,0,22,0,8,0,0,0,0,0,0,0,7,0,8,49,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1010100100,3,0,0,11,0,5,0,0,0,0,6,0,9,16,0,0,49,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,3,4,0,0,0,33,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0
1010111010,0,0,48,11,17,0,0,0,0,0,16,20,4,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,46,0,5,6,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1010111111,0,0,6,0,13,17,0,0,0,0,17,51,0,27,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,18,4,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,10,9,0,7,2,6,17,0,4,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1011000001,32,5,0,0,10,0,0,0,0,0,0,13,6,36,0,16,6,6,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,9,0,0,9,0,0,0,0,9,0,0,20,0,0,0,0,6,6,2,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5
1011001111,4,0,6,0,4,0,0,11,0,0,37,36,0,7,0,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,5,6,0,11,0,0,0,0,5,14,0,0,0,0,0,6,16,2,3,0,0,0,0,14,0,7,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0
1011010000,14,8,6,0,0,0,0,0,16,8,0,8,8,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,7,11,0,0,0,13,0,0,5,6,0,0,0,0,0,0,36,0,8,0,8,0,5,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,2,4
1011011001,6,6,23,0,13,0,0,0,0,0,0,40,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,2,9,0,5,0,18,7,0,0,0,3,0,5,16,4,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7
1011100111,0,0,0,0,16,0,0,0,0,0,38,4,8,22,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,0,19,0,11,0,4,6,0,0,0,9,0,0,0,0,12,23,0,0,0,0,9,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1011101100,0,0,0,10,0,15,0,0,0,0,30,0,0,5,0,0,43,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,13,0,0,0,0,0,0,0,6,0,0,0,0,3,0,2,0,5,30,0,3,4,8,0,0,6,0,0,4,0,0,0,0,4,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,10
1100100011,12,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,16,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,6,5,5,15,7,6,0,5,0,0,6,0,0,0,0,4,0,0,0,0
1100100101,12,11,0,0,9,16,0,0,0,0,0,0,0,6,0,0,33,18,0,0,11,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,28,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,2,0,16,0,4,22,0,0,3,0,0,12,0,0,0,0,0,5,0,0,0,0
1100101111,0,0,0,0,20,21,0,0,0,0,30,6,0,8,0,0,10,6,0,2,5,0,4,0,0,0,0,8,0,0,0,0,0,3,6,0,0,7,0,0,10,0,34,0,3,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,14,2,0,2,9,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0
