,0000000010,0000000101,0000001000,0000001011,0001001100,0001010100,0001101000,0001101101,0010001100,0010001111,0010010111,0010101000,0010110100,0011100101,0011111110,0100000111,0100001110,0100110110,0101011001,0101111100,0110011000,0110101101,0110111001,0111000110,0111100011,0111101000,1000000100,1000010101,1000011011,1001100010,1001111010,1010100011,1010101111,1010110001,1011000100,1011000111,1011010000,1011110100,1100001000,1101000000,1101011000,1101100111,1110001010,1110100000,1110100111,1110110100,1110111010
0000000010,189,9,14,6,0,13,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000101,54,122,12,2,13,4,0,3,0,5,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000001000,69,30,90,5,9,0,7,0,6,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0000001011,94,5,44,89,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001001100,37,35,26,5,97,16,10,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001010100,39,40,4,0,35,77,0,2,0,0,0,6,12,5,0,0,5,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0001101000,24,5,42,7,38,6,38,9,0,0,0,38,5,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001101101,0,37,11,37,32,6,31,65,0,0,0,11,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001100,47,40,44,0,36,0,0,2,50,5,0,4,8,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010001111,48,21,9,67,4,0,0,4,15,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010010111,62,28,6,18,0,0,0,0,0,48,29,0,31,4,0,7,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101000,23,9,52,0,5,0,15,3,30,0,0,41,11,0,0,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12
0010110100,12,29,20,0,7,24,0,0,24,0,4,4,72,11,0,0,0,9,0,0,3,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0
0011100101,6,22,13,5,29,6,5,44,0,12,7,24,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
0011111110,21,0,0,8,33,21,0,2,5,14,10,4,95,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,3
0100000111,79,58,0,38,0,0,0,0,0,20,5,0,0,0,0,16,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0100001110,96,28,10,27,11,0,0,0,13,5,0,0,0,0,0,6,31,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5
0100110110,46,4,0,0,5,34,0,0,0,0,5,13,50,0,0,7,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0101011001,27,12,40,26,10,35,9,5,0,0,0,4,0,7,0,0,0,6,13,0,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0
0101111100,0,25,3,6,59,38,5,28,3,0,0,6,2,0,7,0,4,15,0,0,19,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0
0110011000,19,6,95,9,4,10,0,0,19,0,0,5,16,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,11,0,0,0,15
0110101101,0,51,16,9,13,0,0,31,13,27,0,13,0,6,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,3,0,0,5
0110111001,0,20,21,7,0,5,0,7,5,8,0,18,13,0,0,0,0,7,0,0,39,12,23,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0111000110,74,0,7,7,19,11,0,0,0,26,7,7,49,4,0,0,19,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
0111100011,32,0,0,24,0,0,0,0,0,11,3,36,30,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111101000,5,0,30,4,20,7,34,8,5,0,0,39,27,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,8,0,8,0,0,5,0,0,13
